ANSICpc,ANSICpcPlus1,ANSICpcPlus2,ANSIC1kpc,ANSIC1kPlus1,ANSIC1kPlus2,ANSIC10k,ANSIC10kPlus1,ANSIC10kPlus2,badLCG1k,badLCG1kPlus1
,,,,,,"132092247.000000 ","87946578.000000 ","1057033735.000000 ","32.000000 ","52.000000 "
,,,,,,"87946578.000000 ","1057033735.000000 ","1513296802.000000 ","52.000000 ","34.000000 "
,,,,,,"1057033735.000000 ","1513296802.000000 ","284951735.000000 ","34.000000 ","30.000000 "
,,,,,,"1513296802.000000 ","284951735.000000 ","1669093362.000000 ","30.000000 ","74.000000 "
,,,,,,"284951735.000000 ","1669093362.000000 ","1169110375.000000 ","74.000000 ","95.000000 "
,,,,,,"1669093362.000000 ","1169110375.000000 ","1181155906.000000 ","95.000000 ","66.000000 "
,,,,,,"1169110375.000000 ","1181155906.000000 ","1365336087.000000 ","66.000000 ","82.000000 "
,,,,,,"1181155906.000000 ","1365336087.000000 ","441995922.000000 ","82.000000 ","7.000000 "
,,,,,,"1365336087.000000 ","441995922.000000 ","2143372487.000000 ","7.000000 ","24.000000 "
,,,,,,"441995922.000000 ","2143372487.000000 ","1842186466.000000 ","24.000000 ","39.000000 "
,,,,,,"2143372487.000000 ","1842186466.000000 ","1055236983.000000 ","39.000000 ","76.000000 "
,,,,,,"1842186466.000000 ","1055236983.000000 ","727442738.000000 ","76.000000 ","73.000000 "
,,,,,,"1055236983.000000 ","727442738.000000 ","172833831.000000 ","73.000000 ","5.000000 "
,,,,,,"727442738.000000 ","172833831.000000 ","1588635522.000000 ","5.000000 ","46.000000 "
,,,,,,"172833831.000000 ","1588635522.000000 ","1977536215.000000 ","46.000000 ","100.000000 "
,,,,,,"1588635522.000000 ","1977536215.000000 ","1502678994.000000 ","100.000000 ","11.000000 "
,,,,,,"1977536215.000000 ","1502678994.000000 ","1491671943.000000 ","11.000000 ","81.000000 "
,,,,,,"1502678994.000000 ","1491671943.000000 ","953835042.000000 ","81.000000 ","18.000000 "
,,,,,,"1491671943.000000 ","953835042.000000 ","421716535.000000 ","18.000000 ","4.000000 "
,,,,,,"953835042.000000 ","421716535.000000 ","1233244786.000000 ","4.000000 ","57.000000 "
,,,,,,"421716535.000000 ","1233244786.000000 ","363520743.000000 ","57.000000 ","80.000000 "
,,,,,,"1233244786.000000 ","363520743.000000 ","1301589186.000000 ","80.000000 ","29.000000 "
,,,,,,"363520743.000000 ","1301589186.000000 ","839376279.000000 ","29.000000 ","85.000000 "
,,,,,,"1301589186.000000 ","839376279.000000 ","557329682.000000 ","85.000000 ","75.000000 "
,,,,,,"839376279.000000 ","557329682.000000 ","19436103.000000 ","75.000000 ","84.000000 "
,,,,,,"557329682.000000 ","19436103.000000 ","1068077922.000000 ","84.000000 ","86.000000 "
,,,,,,"19436103.000000 ","1068077922.000000 ","274972919.000000 ","86.000000 ","64.000000 "
,,,,,,"1068077922.000000 ","274972919.000000 ","675159986.000000 ","64.000000 ","3.000000 "
,,,,,,"274972919.000000 ","675159986.000000 ","1383606695.000000 ","3.000000 ","68.000000 "
,,,,,,"675159986.000000 ","1383606695.000000 ","593695234.000000 ","68.000000 ","60.000000 "
,,,,,,"1383606695.000000 ","593695234.000000 ","713854039.000000 ","60.000000 ","47.000000 "
,,,,,,"593695234.000000 ","713854039.000000 ","1738386002.000000 ","47.000000 ","89.000000 "
,,,,,,"713854039.000000 ","1738386002.000000 ","388999431.000000 ","89.000000 ","31.000000 "
,,,,,,"1738386002.000000 ","388999431.000000 ","512436386.000000 ","31.000000 ","63.000000 "
,,,,,,"388999431.000000 ","512436386.000000 ","2102935479.000000 ","63.000000 ","14.000000 "
,,,,,,"512436386.000000 ","2102935479.000000 ","1239469298.000000 ","14.000000 ","48.000000 "
,,,,,,"2102935479.000000 ","1239469298.000000 ","325390439.000000 ","48.000000 ","78.000000 "
,,,,,,"1239469298.000000 ","325390439.000000 ","141285186.000000 ","78.000000 ","51.000000 "
,,,,,,"325390439.000000 ","141285186.000000 ","1813830423.000000 ","51.000000 ","45.000000 "
,,,,,,"141285186.000000 ","1813830423.000000 ","991004562.000000 ","45.000000 ","10.000000 "
,,,,,,"1813830423.000000 ","991004562.000000 ","565075911.000000 ","10.000000 ","92.000000 "
,,,,,,"991004562.000000 ","565075911.000000 ","164568546.000000 ","92.000000 ","99.000000 "
,,,,,,"565075911.000000 ","164568546.000000 ","548429431.000000 ","99.000000 ","22.000000 "
,,,,,,"164568546.000000 ","548429431.000000 ","1220139570.000000 ","22.000000 ","61.000000 "
,,,,,,"548429431.000000 ","1220139570.000000 ","320968487.000000 ","61.000000 ","36.000000 "
,,,,,,"1220139570.000000 ","320968487.000000 ","1023343746.000000 ","36.000000 ","8.000000 "
,,,,,,"320968487.000000 ","1023343746.000000 ","1802029527.000000 ","8.000000 ","13.000000 "
,,,,,,"1023343746.000000 ","1802029527.000000 ","1105446098.000000 ","13.000000 ","59.000000 "
,,,,,,"1802029527.000000 ","1105446098.000000 ","257209991.000000 ","59.000000 ","58.000000 "
,,,,,,"1105446098.000000 ","257209991.000000 ","1304785698.000000 ","58.000000 ","69.000000 "
,,,,,,"257209991.000000 ","1304785698.000000 ","589045047.000000 ","69.000000 ","49.000000 "
,,,,,,"1304785698.000000 ","589045047.000000 ","1461274482.000000 ","49.000000 ","67.000000 "
,,,,,,"589045047.000000 ","1461274482.000000 ","1952300519.000000 ","67.000000 ","71.000000 "
,,,,,,"1461274482.000000 ","1952300519.000000 ","426541506.000000 ","71.000000 ","27.000000 "
,,,,,,"1952300519.000000 ","426541506.000000 ","86005911.000000 ","27.000000 ","6.000000 "
,,,,,,"426541506.000000 ","86005911.000000 ","979657234.000000 ","6.000000 ","35.000000 "
,,,,,,"86005911.000000 ","979657234.000000 ","919776583.000000 ","35.000000 ","19.000000 "
,,,,,,"979657234.000000 ","919776583.000000 ","1321085026.000000 ","19.000000 ","94.000000 "
,,,,,,"919776583.000000 ","1321085026.000000 ","357268471.000000 ","94.000000 ","77.000000 "
,,,,,,"1321085026.000000 ","357268471.000000 ","1062147250.000000 ","77.000000 ","62.000000 "
,,,,,,"357268471.000000 ","1062147250.000000 ","1103725735.000000 ","62.000000 ","25.000000 "
,,,,,,"1062147250.000000 ","1103725735.000000 ","235169538.000000 ","25.000000 ","28.000000 "
,,,,,,"1103725735.000000 ","235169538.000000 ","2113111895.000000 ","28.000000 ","96.000000 "
,,,,,,"235169538.000000 ","2113111895.000000 ","2061721426.000000 ","96.000000 ","55.000000 "
,,,,,,"2113111895.000000 ","2061721426.000000 ","1457013767.000000 ","55.000000 ","1.000000 "
,,,,,,"2061721426.000000 ","1457013767.000000 ","151600546.000000 ","1.000000 ","90.000000 "
,,,,,,"1457013767.000000 ","151600546.000000 ","1877899959.000000 ","90.000000 ","20.000000 "
,,,,,,"151600546.000000 ","1877899959.000000 ","1672167922.000000 ","20.000000 ","83.000000 "
,,,,,,"1877899959.000000 ","1672167922.000000 ","1846864743.000000 ","83.000000 ","97.000000 "
,,,,,,"1672167922.000000 ","1846864743.000000 ","588688450.000000 ","97.000000 ","44.000000 "
,,,,,,"1846864743.000000 ","588688450.000000 ","43144727.000000 ","44.000000 ","21.000000 "
,,,,,,"588688450.000000 ","43144727.000000 ","1907408018.000000 ","21.000000 ","72.000000 "
,,,,,,"43144727.000000 ","1907408018.000000 ","370506439.000000 ","72.000000 ","16.000000 "
,,,,,,"1907408018.000000 ","370506439.000000 ","284603106.000000 ","16.000000 ","26.000000 "
,,,,,,"370506439.000000 ","284603106.000000 ","330635639.000000 ","26.000000 ","17.000000 "
,,,,,,"284603106.000000 ","330635639.000000 ","1048432434.000000 ","17.000000 ","15.000000 "
,,,,,,"330635639.000000 ","1048432434.000000 ","1408234023.000000 ","15.000000 ","37.000000 "
,,,,,,"1048432434.000000 ","1408234023.000000 ","2029212034.000000 ","37.000000 ","98.000000 "
,,,,,,"1408234023.000000 ","2029212034.000000 ","665634007.000000 ","98.000000 ","33.000000 "
,,,,,,"2029212034.000000 ","665634007.000000 ","622623186.000000 ","33.000000 ","41.000000 "
,,,,,,"665634007.000000 ","622623186.000000 ","54153607.000000 ","41.000000 ","54.000000 "
,,,,,,"622623186.000000 ","54153607.000000 ","316049442.000000 ","54.000000 ","12.000000 "
,,,,,,"54153607.000000 ","316049442.000000 ","1229936695.000000 ","12.000000 ","70.000000 "
,,,,,,"316049442.000000 ","1229936695.000000 ","1645657202.000000 ","70.000000 ","38.000000 "
,,,,,,"1229936695.000000 ","1645657202.000000 ","906664167.000000 ","38.000000 ","87.000000 "
,,,,,,"1645657202.000000 ","906664167.000000 ","1206539970.000000 ","87.000000 ","53.000000 "
,,,,,,"906664167.000000 ","1206539970.000000 ","1777521559.000000 ","53.000000 ","23.000000 "
,,,,,,"1206539970.000000 ","1777521559.000000 ","863409938.000000 ","23.000000 ","50.000000 "
,,,,,,"1777521559.000000 ","863409938.000000 ","351717447.000000 ","50.000000 ","56.000000 "
,,,,,,"863409938.000000 ","351717447.000000 ","1392033122.000000 ","56.000000 ","91.000000 "
,,,,,,"351717447.000000 ","1392033122.000000 ","1097676535.000000 ","91.000000 ","9.000000 "
,,,,,,"1392033122.000000 ","1097676535.000000 ","2026244530.000000 ","9.000000 ","2.000000 "
,,,,,,"1097676535.000000 ","2026244530.000000 ","1058332583.000000 ","2.000000 ","79.000000 "
,,,,,,"2026244530.000000 ","1058332583.000000 ","1615576066.000000 ","79.000000 ","40.000000 "
,,,,,,"1058332583.000000 ","1615576066.000000 ","773096023.000000 ","40.000000 ","65.000000 "
,,,,,,"1615576066.000000 ","773096023.000000 ","1393497170.000000 ","65.000000 ","93.000000 "
,,,,,,"773096023.000000 ","1393497170.000000 ","704306951.000000 ","93.000000 ","88.000000 "
,,,,,,"1393497170.000000 ","704306951.000000 ","766333602.000000 ","88.000000 ","42.000000 "
,,,,,,"704306951.000000 ","766333602.000000 ","348042679.000000 ","42.000000 ","43.000000 "
,,,,,,"766333602.000000 ","348042679.000000 ","1155249906.000000 ","43.000000 ","32.000000 "
,,,,,,"348042679.000000 ","1155249906.000000 ","29279847.000000 ","32.000000 ","52.000000 "
,,,,,,"1155249906.000000 ","29279847.000000 ","711426370.000000 ","52.000000 ","34.000000 "
,,,,,,"29279847.000000 ","711426370.000000 ","1086443799.000000 ","34.000000 ","30.000000 "
,,,,,,"711426370.000000 ","1086443799.000000 ","1379266962.000000 ","30.000000 ","74.000000 "
,,,,,,"1086443799.000000 ","1379266962.000000 ","150377927.000000 ","74.000000 ","95.000000 "
,,,,,,"1379266962.000000 ","150377927.000000 ","390350818.000000 ","95.000000 ","66.000000 "
,,,,,,"150377927.000000 ","390350818.000000 ","1140053111.000000 ","66.000000 ","82.000000 "
,,,,,,"390350818.000000 ","1140053111.000000 ","547865650.000000 ","82.000000 ","7.000000 "
,,,,,,"1140053111.000000 ","547865650.000000 ","2025344295.000000 ","7.000000 ","24.000000 "
,,,,,,"547865650.000000 ","2025344295.000000 ","646817410.000000 ","24.000000 ","39.000000 "
,,,,,,"2025344295.000000 ","646817410.000000 ","1454030807.000000 ","39.000000 ","76.000000 "
,,,,,,"646817410.000000 ","1454030807.000000 ","389754578.000000 ","76.000000 ","73.000000 "
,,,,,,"1454030807.000000 ","389754578.000000 ","1620700295.000000 ","73.000000 ","5.000000 "
,,,,,,"389754578.000000 ","1620700295.000000 ","470654242.000000 ","5.000000 ","46.000000 "
,,,,,,"1620700295.000000 ","470654242.000000 ","935105335.000000 ","46.000000 ","100.000000 "
,,,,,,"470654242.000000 ","935105335.000000 ","2121937266.000000 ","100.000000 ","11.000000 "
,,,,,,"935105335.000000 ","2121937266.000000 ","112292839.000000 ","11.000000 ","81.000000 "
,,,,,,"2121937266.000000 ","112292839.000000 ","1829645250.000000 ","81.000000 ","18.000000 "
,,,,,,"112292839.000000 ","1829645250.000000 ","209669783.000000 ","18.000000 ","4.000000 "
,,,,,,"1829645250.000000 ","209669783.000000 ","544132114.000000 ","4.000000 ","57.000000 "
,,,,,,"209669783.000000 ","544132114.000000 ","1200939847.000000 ","57.000000 ","80.000000 "
,,,,,,"544132114.000000 ","1200939847.000000 ","1616466530.000000 ","80.000000 ","29.000000 "
,,,,,,"1200939847.000000 ","1616466530.000000 ","1086910967.000000 ","29.000000 ","85.000000 "
,,,,,,"1616466530.000000 ","1086910967.000000 ","1755512498.000000 ","85.000000 ","75.000000 "
,,,,,,"1086910967.000000 ","1755512498.000000 ","1985624743.000000 ","75.000000 ","84.000000 "
,,,,,,"1755512498.000000 ","1985624743.000000 ","775491842.000000 ","84.000000 ","86.000000 "
,,,,,,"1985624743.000000 ","775491842.000000 ","1726971223.000000 ","86.000000 ","64.000000 "
,,,,,,"775491842.000000 ","1726971223.000000 ","69257554.000000 ","64.000000 ","3.000000 "
,,,,,,"1726971223.000000 ","69257554.000000 ","1016560135.000000 ","3.000000 ","68.000000 "
,,,,,,"69257554.000000 ","1016560135.000000 ","544696226.000000 ","68.000000 ","60.000000 "
,,,,,,"1016560135.000000 ","544696226.000000 ","399044791.000000 ","60.000000 ","47.000000 "
,,,,,,"544696226.000000 ","399044791.000000 ","24259570.000000 ","47.000000 ","89.000000 "
,,,,,,"399044791.000000 ","24259570.000000 ","2053284199.000000 ","89.000000 ","31.000000 "
,,,,,,"24259570.000000 ","2053284199.000000 ","845043266.000000 ","31.000000 ","63.000000 "
,,,,,,"2053284199.000000 ","845043266.000000 ","1386957847.000000 ","63.000000 ","14.000000 "
,,,,,,"845043266.000000 ","1386957847.000000 ","1889609362.000000 ","14.000000 ","48.000000 "
,,,,,,"1386957847.000000 ","1889609362.000000 ","642887879.000000 ","48.000000 ","78.000000 "
,,,,,,"1889609362.000000 ","642887879.000000 ","817356002.000000 ","78.000000 ","51.000000 "
,,,,,,"642887879.000000 ","817356002.000000 ","1567395703.000000 ","51.000000 ","45.000000 "
,,,,,,"817356002.000000 ","1567395703.000000 ","53983538.000000 ","45.000000 ","10.000000 "
,,,,,,"1567395703.000000 ","53983538.000000 ","763013159.000000 ","10.000000 ","92.000000 "
,,,,,,"53983538.000000 ","763013159.000000 ","1506671490.000000 ","92.000000 ","99.000000 "
,,,,,,"763013159.000000 ","1506671490.000000 ","610450135.000000 ","99.000000 ","22.000000 "
,,,,,,"1506671490.000000 ","610450135.000000 ","742384594.000000 ","22.000000 ","61.000000 "
,,,,,,"610450135.000000 ","742384594.000000 ","1400080263.000000 ","61.000000 ","36.000000 "
,,,,,,"742384594.000000 ","1400080263.000000 ","2104144418.000000 ","36.000000 ","8.000000 "
,,,,,,"1400080263.000000 ","2104144418.000000 ","442748471.000000 ","8.000000 ","13.000000 "
,,,,,,"2104144418.000000 ","442748471.000000 ","1078175346.000000 ","13.000000 ","59.000000 "
,,,,,,"442748471.000000 ","1078175346.000000 ","307384039.000000 ","59.000000 ","58.000000 "
,,,,,,"1078175346.000000 ","307384039.000000 ","483918018.000000 ","58.000000 ","69.000000 "
,,,,,,"307384039.000000 ","483918018.000000 ","415615383.000000 ","69.000000 ","49.000000 "
,,,,,,"483918018.000000 ","415615383.000000 ","357368082.000000 ","49.000000 ","67.000000 "
,,,,,,"415615383.000000 ","357368082.000000 ","2058157639.000000 ","67.000000 ","71.000000 "
,,,,,,"357368082.000000 ","2058157639.000000 ","182445922.000000 ","71.000000 ","27.000000 "
,,,,,,"2058157639.000000 ","182445922.000000 ","1063169271.000000 ","27.000000 ","6.000000 "
,,,,,,"182445922.000000 ","1063169271.000000 ","585495474.000000 ","6.000000 ","35.000000 "
,,,,,,"1063169271.000000 ","585495474.000000 ","328832423.000000 ","35.000000 ","19.000000 "
,,,,,,"585495474.000000 ","328832423.000000 ","197944834.000000 ","19.000000 ","94.000000 "
,,,,,,"328832423.000000 ","197944834.000000 ","1417967703.000000 ","94.000000 ","77.000000 "
,,,,,,"197944834.000000 ","1417967703.000000 ","572030546.000000 ","77.000000 ","62.000000 "
,,,,,,"1417967703.000000 ","572030546.000000 ","984487175.000000 ","62.000000 ","25.000000 "
,,,,,,"572030546.000000 ","984487175.000000 ","1969716386.000000 ","25.000000 ","28.000000 "
,,,,,,"984487175.000000 ","1969716386.000000 ","621620151.000000 ","28.000000 ","96.000000 "
,,,,,,"1969716386.000000 ","621620151.000000 ","762224882.000000 ","96.000000 ","55.000000 "
,,,,,,"621620151.000000 ","762224882.000000 ","67140711.000000 ","55.000000 ","1.000000 "
,,,,,,"762224882.000000 ","67140711.000000 ","1325083458.000000 ","1.000000 ","90.000000 "
,,,,,,"67140711.000000 ","1325083458.000000 ","1682884375.000000 ","90.000000 ","20.000000 "
,,,,,,"1325083458.000000 ","1682884375.000000 ","1626495890.000000 ","20.000000 ","83.000000 "
,,,,,,"1682884375.000000 ","1626495890.000000 ","438750151.000000 ","83.000000 ","97.000000 "
,,,,,,"1626495890.000000 ","438750151.000000 ","1901162978.000000 ","97.000000 ","44.000000 "
,,,,,,"438750151.000000 ","1901162978.000000 ","203377271.000000 ","44.000000 ","21.000000 "
,,,,,,"1901162978.000000 ","203377271.000000 ","2049814066.000000 ","21.000000 ","72.000000 "
,,,,,,"203377271.000000 ","2049814066.000000 ","506921767.000000 ","72.000000 ","16.000000 "
,,,,,,"2049814066.000000 ","506921767.000000 ","649351298.000000 ","16.000000 ","26.000000 "
,,,,,,"506921767.000000 ","649351298.000000 ","1020573143.000000 ","26.000000 ","17.000000 "
,,,,,,"649351298.000000 ","1020573143.000000 ","2016057554.000000 ","17.000000 ","15.000000 "
,,,,,,"1020573143.000000 ","2016057554.000000 ","130491015.000000 ","15.000000 ","37.000000 "
,,,,,,"2016057554.000000 ","130491015.000000 ","1257096994.000000 ","37.000000 ","98.000000 "
,,,,,,"130491015.000000 ","1257096994.000000 ","491063607.000000 ","98.000000 ","33.000000 "
,,,,,,"1257096994.000000 ","491063607.000000 ","997399410.000000 ","33.000000 ","41.000000 "
,,,,,,"491063607.000000 ","997399410.000000 ","82651623.000000 ","41.000000 ","54.000000 "
,,,,,,"997399410.000000 ","82651623.000000 ","1799869890.000000 ","54.000000 ","12.000000 "
,,,,,,"82651623.000000 ","1799869890.000000 ","986072215.000000 ","12.000000 ","70.000000 "
,,,,,,"1799869890.000000 ","986072215.000000 ","638662162.000000 ","70.000000 ","38.000000 "
,,,,,,"986072215.000000 ","638662162.000000 ","1514084679.000000 ","38.000000 ","87.000000 "
,,,,,,"638662162.000000 ","1514084679.000000 ","1720482914.000000 ","87.000000 ","53.000000 "
,,,,,,"1514084679.000000 ","1720482914.000000 ","1764648951.000000 ","53.000000 ","23.000000 "
,,,,,,"1720482914.000000 ","1764648951.000000 ","999221426.000000 ","23.000000 ","50.000000 "
,,,,,,"1764648951.000000 ","999221426.000000 ","1121120423.000000 ","50.000000 ","56.000000 "
,,,,,,"999221426.000000 ","1121120423.000000 ","218479362.000000 ","56.000000 ","91.000000 "
,,,,,,"1121120423.000000 ","218479362.000000 ","584282967.000000 ","91.000000 ","9.000000 "
,,,,,,"218479362.000000 ","584282967.000000 ","1089876818.000000 ","9.000000 ","2.000000 "
,,,,,,"584282967.000000 ","1089876818.000000 ","1346285575.000000 ","2.000000 ","79.000000 "
,,,,,,"1089876818.000000 ","1346285575.000000 ","1081971106.000000 ","79.000000 ","40.000000 "
,,,,,,"1346285575.000000 ","1081971106.000000 ","1753966263.000000 ","40.000000 ","65.000000 "
,,,,,,"1081971106.000000 ","1753966263.000000 ","1557206514.000000 ","65.000000 ","93.000000 "
,,,,,,"1753966263.000000 ","1557206514.000000 ","1251497831.000000 ","93.000000 ","88.000000 "
,,,,,,"1557206514.000000 ","1251497831.000000 ","339607618.000000 ","88.000000 ","42.000000 "
,,,,,,"1251497831.000000 ","339607618.000000 ","564937239.000000 ","42.000000 ","43.000000 "
,,,,,,"339607618.000000 ","564937239.000000 ","925470866.000000 ","43.000000 ","32.000000 "
,,,,,,"564937239.000000 ","925470866.000000 ","276162247.000000 ","32.000000 ","52.000000 "
,,,,,,"925470866.000000 ","276162247.000000 ","1829832418.000000 ","52.000000 ","34.000000 "
,,,,,,"276162247.000000 ","1829832418.000000 ","2081162615.000000 ","34.000000 ","30.000000 "
,,,,,,"1829832418.000000 ","2081162615.000000 ","428450610.000000 ","30.000000 ","74.000000 "
